ID_pago,ID_venta,Fecha_pago,Pago
"16,089.00",2741,13/02/19,"84,024.00"
"16,090.00",2742,22/01/19,"162,344.00"
"16,091.00",2743,26/01/19,"72,336.00"
"16,092.00",2744,2/2/2019,"216,028.75"
"16,093.00",2745,19/01/19,"130,031.50"
"16,094.00",2746,26/01/19,"141,873.00"
"16,095.00",2747,6/2/2019,"258,336.00"
"16,096.00",2748,1/2/2019,"72,418.50"
"16,097.00",2749,13/02/19,"165,766.88"
"16,098.00",2750,17/01/19,"265,159.75"
"16,099.00",2751,11/2/2019,"157,774.50"
"16,100.00",2752,3/2/2019,"280,354.88"
"16,101.00",2753,11/2/2019,"164,651.25"
"16,102.00",2754,4/2/2019,"250,158.25"
"16,103.00",2755,15/02/19,"136,077.00"
"16,104.00",2756,20/01/19,"184,396.50"
"16,105.00",2757,17/02/19,"119,826.00"
"16,106.00",2758,22/01/19,"57,293.25"
"16,107.00",2759,13/02/19,"23,247.00"
"16,108.00",2760,21/01/19,"80,135.00"
"16,109.00",2761,27/01/19,"46,883.38"
"16,110.00",2762,21/02/19,"227,484.38"
"16,111.00",2763,29/01/19,"168,193.13"
"16,112.00",2764,28/01/19,"122,110.63"
"16,113.00",2765,9/2/2019,"136,778.13"
"16,114.00",2766,25/01/19,"189,901.75"
"16,115.00",2767,17/02/19,"216,783.00"
"16,116.00",2768,1/2/2019,"192,113.25"
"16,117.00",2769,12/2/2019,"149,259.75"
"16,118.00",2770,16/02/19,"286,425.50"
"16,119.00",2771,25/02/19,"62,110.13"
"16,120.00",2772,13/02/19,"46,584.00"
"16,121.00",2773,24/02/19,"192,026.50"
"16,122.00",2774,8/2/2019,"222,524.88"
"16,123.00",2775,19/02/19,"185,568.00"
"16,124.00",2776,3/2/2019,"297,721.25"
"16,125.00",2777,20/02/19,"259,079.00"
"16,126.00",2778,27/02/19,"118,628.13"
"16,127.00",2779,2/2/2019,"207,348.13"
"16,128.00",2780,20/02/19,"155,312.25"
"16,129.00",2781,15/02/19,"90,511.25"
"16,130.00",2782,1/2/2019,"112,066.50"
"16,131.00",2783,21/02/19,"123,235.38"
"16,132.00",2784,17/02/19,"251,022.00"
"16,133.00",2785,28/02/19,"36,120.75"
"16,134.00",2786,14/02/19,"126,876.88"
"16,135.00",2787,23/02/19,"151,428.38"
"16,136.00",2788,14/02/19,"69,059.50"
"16,137.00",2789,20/02/19,"97,155.00"
"16,138.00",2790,12/2/2019,"195,702.50"
"16,139.00",2791,6/2/2019,"114,307.88"
"16,140.00",2792,8/2/2019,"221,312.88"
"16,141.00",2793,17/02/19,"171,312.50"
"16,142.00",2794,5/3/2019,"45,072.75"
"16,143.00",2795,18/02/19,"290,885.00"
"16,144.00",2796,10/2/2019,"168,151.63"
"16,145.00",2797,6/3/2019,"262,006.25"
"16,146.00",2798,7/2/2019,"128,623.50"
"16,147.00",2799,8/2/2019,"164,917.00"
"16,148.00",2800,19/02/19,"263,516.00"
"16,149.00",2801,10/2/2019,"224,295.75"
"16,150.00",2802,20/02/19,"74,360.00"
"16,151.00",2803,14/02/19,"303,719.00"
"16,152.00",2804,24/02/19,"95,325.75"
"16,153.00",2805,7/3/2019,"240,444.75"
"16,154.00",2806,24/02/19,"327,740.63"
"16,155.00",2807,20/02/19,"133,315.88"
"16,156.00",2808,2/3/2019,"320,065.88"
"16,157.00",2809,20/02/19,"207,467.75"
"16,158.00",2810,15/02/19,"86,973.63"
"16,159.00",2811,9/3/2019,"185,062.50"
"16,160.00",2812,14/02/19,"104,953.75"
"16,161.00",2813,3/3/2019,"238,162.50"
"16,162.00",2814,26/02/19,"68,112.00"
"16,163.00",2815,1/3/2019,"175,683.13"
"16,164.00",2816,9/3/2019,"67,321.00"
"16,165.00",2817,1/3/2019,"196,689.25"
"16,166.00",2818,7/3/2019,"28,116.00"
"16,167.00",2819,12/3/2019,"179,858.25"
"16,168.00",2820,10/3/2019,"102,144.50"
"16,169.00",2821,16/02/19,"151,944.25"
"16,170.00",2822,23/02/19,"120,171.00"
"16,171.00",2823,5/3/2019,"145,328.00"
"16,172.00",2824,10/3/2019,"151,312.00"
"16,173.00",2825,23/02/19,"333,678.13"
"16,174.00",2826,18/03/19,"156,271.50"
"16,175.00",2827,26/02/19,"162,545.00"
"16,176.00",2828,19/02/19,"189,220.63"
"16,177.00",2829,15/03/19,"220,788.75"
"16,178.00",2830,7/3/2019,"183,680.75"
"16,179.00",2831,19/02/19,"164,838.38"
"16,180.00",2832,4/3/2019,"140,868.00"
"16,181.00",2833,24/02/19,"116,432.88"
"16,182.00",2834,4/3/2019,"207,720.00"
"16,183.00",2835,27/02/19,"244,508.50"
"16,184.00",2836,7/3/2019,"66,142.13"
"16,185.00",2837,10/3/2019,"58,356.25"
"16,186.00",2838,5/3/2019,"47,411.38"
"16,187.00",2839,25/02/19,"63,282.00"
"16,188.00",2840,15/03/19,"138,412.63"
"16,189.00",2841,8/3/2019,"145,877.50"
"16,190.00",2842,15/03/19,"130,203.13"
"16,191.00",2843,27/02/19,"155,115.63"
"16,192.00",2844,24/02/19,"82,572.13"
"16,193.00",2845,26/02/19,"230,420.13"
"16,194.00",2846,13/03/19,"110,916.00"
"16,195.00",2847,23/03/19,"52,124.63"
"16,196.00",2848,5/3/2019,"56,937.38"
"16,197.00",2849,25/03/19,"242,570.63"
"16,198.00",2850,27/02/19,"204,843.75"
"16,199.00",2851,21/03/19,"283,452.75"
"16,200.00",2852,5/3/2019,"70,951.38"
"16,201.00",2853,24/03/19,"286,520.00"
"16,202.00",2854,26/03/19,"138,153.75"
"16,203.00",2855,1/3/2019,"50,102.00"
"16,204.00",2856,14/03/19,"102,736.13"
"16,205.00",2857,26/03/19,"321,240.38"
"16,206.00",2858,18/03/19,"120,432.38"
"16,207.00",2859,21/03/19,"95,492.25"
"16,208.00",2860,13/03/19,"36,840.25"
"16,209.00",2861,10/3/2019,"44,260.50"
"16,210.00",2862,4/3/2019,"202,950.00"
"16,211.00",2863,10/3/2019,"79,637.88"
"16,212.00",2864,4/3/2019,"148,297.50"
"16,213.00",2865,17/03/19,"213,006.25"
"16,214.00",2866,15/03/19,"178,375.50"
"16,215.00",2867,25/03/19,"158,626.00"
"16,216.00",2868,27/03/19,"158,782.00"
"16,217.00",2869,30/03/19,"60,075.00"
"16,218.00",2870,27/03/19,"169,706.00"
"16,219.00",2871,19/03/19,"293,170.50"
"16,220.00",2872,13/03/19,"189,536.63"
"16,221.00",2873,30/03/19,"157,828.00"
"16,222.00",2874,8/3/2019,"42,838.13"
"16,223.00",2875,11/3/2019,"200,963.75"
"16,224.00",2876,12/3/2019,"90,251.63"
"16,225.00",2877,29/03/19,"99,919.50"
"16,226.00",2878,13/03/19,"118,854.00"
"16,227.00",2879,21/03/19,"169,475.63"
"16,228.00",2880,24/03/19,"220,918.13"
"16,229.00",2881,16/03/19,"101,933.38"
"16,230.00",2882,25/03/19,"29,871.88"
"16,231.00",2883,21/03/19,"50,951.25"
"16,232.00",2884,14/03/19,"320,660.63"
"16,233.00",2885,12/3/2019,"176,767.50"
"16,234.00",2886,14/03/19,"106,253.63"
"16,235.00",2887,30/03/19,"33,161.13"
"16,236.00",2888,29/03/19,"149,673.75"
"16,237.00",2889,22/03/19,"133,939.38"
"16,238.00",2890,14/03/19,"56,133.00"
"16,239.00",2891,18/03/19,"117,084.00"
"16,240.00",2892,3/4/2019,"314,629.25"
"16,241.00",2893,2/4/2019,"183,024.00"
"16,242.00",2894,27/03/19,"116,775.00"
"16,243.00",2895,24/03/19,"126,774.50"
"16,244.00",2896,12/3/2019,"122,382.00"
"16,245.00",2897,3/4/2019,"132,354.00"
"16,246.00",2898,3/4/2019,"221,436.50"
"16,247.00",2899,3/4/2019,"130,738.13"
"16,248.00",2900,25/03/19,"43,101.38"
"16,249.00",2901,19/03/19,"74,786.25"
"16,250.00",2902,31/03/19,"70,470.00"
"16,251.00",2903,25/03/19,"171,363.88"
"16,252.00",2904,21/03/19,"181,854.50"
"16,253.00",2905,16/04/19,"154,959.00"
"16,254.00",2906,27/03/19,"90,034.75"
"16,255.00",2907,27/03/19,"109,920.75"
"16,256.00",2908,12/4/2019,"83,632.00"
"16,257.00",2909,3/4/2019,"260,233.50"
"16,258.00",2910,6/4/2019,"145,796.88"
"16,259.00",2911,24/03/19,"154,254.00"
"16,260.00",2912,5/4/2019,"262,771.75"
"16,261.00",2913,10/4/2019,"126,022.00"
"16,262.00",2914,31/03/19,"35,300.63"
"16,263.00",2915,14/04/19,"204,378.75"
"16,264.00",2916,26/03/19,"148,192.00"
"16,265.00",2917,22/04/19,"227,535.63"
"16,266.00",2918,26/03/19,"130,654.13"
"16,267.00",2919,7/4/2019,"40,908.88"
"16,268.00",2920,8/4/2019,"103,900.50"
"16,269.00",2921,4/4/2019,"45,102.75"
"16,270.00",2922,7/4/2019,"36,045.00"
"16,271.00",2923,7/4/2019,"64,920.63"
"16,272.00",2924,19/04/19,"111,365.63"
"16,273.00",2925,20/04/19,"45,900.75"
"16,274.00",2926,16/04/19,"145,706.13"
"16,275.00",2927,4/4/2019,"136,973.25"
"16,276.00",2928,17/04/19,"183,420.00"
"16,277.00",2929,2/4/2019,"154,962.50"
"16,278.00",2930,15/04/19,"80,411.25"
"16,279.00",2931,8/4/2019,"230,948.75"
"16,280.00",2932,16/04/19,"88,418.75"
"16,281.00",2933,5/4/2019,"44,203.50"
"16,282.00",2934,31/03/19,"219,011.63"
"16,283.00",2935,11/4/2019,"146,136.00"
"16,284.00",2936,25/04/19,"110,430.75"
"16,285.00",2937,14/04/19,"113,200.00"
"16,286.00",2938,6/4/2019,"134,833.50"
"16,287.00",2939,7/4/2019,"159,277.25"
"16,288.00",2940,9/4/2019,"98,747.00"
"16,289.00",2941,13/04/19,"309,277.50"
"16,290.00",2942,6/4/2019,"85,513.75"
"16,291.00",2943,8/4/2019,"274,800.38"
"16,292.00",2944,9/4/2019,"141,303.00"
"16,293.00",2945,1/5/2019,"86,692.88"
"16,294.00",2946,20/04/19,"165,410.00"
"16,295.00",2947,19/04/19,"170,887.50"
"16,296.00",2948,2/5/2019,"148,315.50"
"16,297.00",2949,22/04/19,"56,292.00"
"16,298.00",2950,10/4/2019,"158,863.50"
"16,299.00",2951,18/04/19,"130,664.63"
"16,300.00",2952,26/04/19,"266,650.50"
"16,301.00",2953,5/4/2019,"191,011.00"
"16,302.00",2954,18/04/19,"156,949.38"
"16,303.00",2955,12/4/2019,"96,768.00"
"16,304.00",2956,25/04/19,"54,051.38"
"16,305.00",2957,15/04/19,"32,253.75"
"16,306.00",2958,17/04/19,"132,494.50"
"16,307.00",2959,7/4/2019,"111,041.88"
"16,308.00",2960,14/04/19,"71,955.00"
"16,309.00",2961,29/04/19,"271,327.75"
"16,310.00",2962,2/5/2019,"212,018.63"
"16,311.00",2963,3/5/2019,"134,649.50"
"16,312.00",2964,14/04/19,"155,757.25"
"16,313.00",2965,21/04/19,"94,112.00"
"16,314.00",2966,12/4/2019,"84,892.50"
"16,315.00",2967,5/5/2019,"38,141.00"
"16,316.00",2968,10/4/2019,"136,867.50"
"16,317.00",2969,12/4/2019,"87,894.88"
"16,318.00",2970,25/04/19,"173,150.00"
"16,319.00",2971,20/04/19,"349,636.50"
"16,320.00",2972,11/5/2019,"148,223.75"
"16,321.00",2973,12/4/2019,"161,989.25"
"16,322.00",2974,19/04/19,"194,975.00"
"16,323.00",2975,19/04/19,"185,258.50"
"16,324.00",2976,18/04/19,"31,134.00"
"16,325.00",2977,21/04/19,"244,745.00"
"16,326.00",2978,23/04/19,"172,151.25"
"16,327.00",2979,8/5/2019,"143,393.00"
"16,328.00",2980,6/5/2019,"244,650.00"
"16,329.00",2981,24/04/19,"177,632.00"
"16,330.00",2982,2/5/2019,"42,399.00"
"16,331.00",2983,1/5/2019,"83,788.75"
"16,332.00",2984,17/04/19,"113,820.38"
"16,333.00",2985,8/5/2019,"175,900.00"
"16,334.00",2986,14/05/19,"280,508.25"
"16,335.00",2987,1/5/2019,"176,085.00"
"16,336.00",2988,18/04/19,"186,582.00"
"16,337.00",2989,15/05/19,"134,958.75"
"16,338.00",2990,16/05/19,"30,948.00"
"16,339.00",2991,9/5/2019,"70,299.25"
"16,340.00",2992,3/5/2019,"97,030.63"
"16,341.00",2993,21/04/19,"104,450.00"
"16,342.00",2994,9/5/2019,"224,365.88"
"16,343.00",2995,20/04/19,"249,679.50"
"16,344.00",2996,21/04/19,"230,523.75"
"16,345.00",2997,29/04/19,"112,995.00"
"16,346.00",2998,28/04/19,"98,717.25"
"16,347.00",2999,21/04/19,"175,453.88"
"16,348.00",3000,15/05/19,"139,078.88"
"16,349.00",3001,4/5/2019,"249,180.75"
"16,350.00",3002,9/5/2019,"255,125.75"
"16,351.00",3003,7/5/2019,"88,720.00"
"16,352.00",3004,18/05/19,"260,796.00"
"16,353.00",3005,17/05/19,"81,420.00"
"16,354.00",3006,18/05/19,"114,181.13"
"16,355.00",3007,28/04/19,"334,125.00"
"16,356.00",3008,13/05/19,"235,304.13"
"16,357.00",3009,30/04/19,"80,656.25"
"16,358.00",3010,30/04/19,"218,890.50"
"16,359.00",3011,20/05/19,"205,828.00"
"16,360.00",3012,17/05/19,"161,980.00"
"16,361.00",3013,29/04/19,"155,645.63"
"16,362.00",3014,7/5/2019,"163,670.63"
"16,363.00",3015,19/05/19,"41,664.00"
"16,364.00",3016,26/05/19,"83,440.00"
"16,365.00",3017,5/5/2019,"132,561.00"
"16,366.00",3018,3/5/2019,"60,478.50"
"16,367.00",3019,10/5/2019,"59,784.00"
"16,368.00",3020,11/5/2019,"174,908.00"
"16,369.00",3021,11/5/2019,"165,145.13"
"16,370.00",3022,25/05/19,"113,353.75"
"16,371.00",3023,8/5/2019,"74,003.75"
"16,372.00",3024,13/05/19,"215,635.88"
"16,373.00",3025,16/05/19,"332,848.00"
"16,374.00",3026,15/05/19,"102,718.50"
"16,375.00",3027,10/5/2019,"166,937.38"
"16,376.00",3028,31/05/19,"299,827.13"
"16,377.00",3029,4/5/2019,"60,802.00"
"16,378.00",3030,5/5/2019,"53,716.25"
"16,379.00",3031,10/5/2019,"113,043.00"
"16,380.00",3032,17/05/19,"80,400.00"
"16,381.00",3033,31/05/19,"71,459.50"
"16,382.00",3034,29/05/19,"110,745.00"
"16,383.00",3035,11/5/2019,"190,014.88"
"16,384.00",3036,23/05/19,"236,879.50"
"16,385.00",3037,29/05/19,"127,767.50"
"16,386.00",3038,8/5/2019,"107,829.25"
"16,387.00",3039,13/05/19,"144,623.75"
"16,388.00",3040,2/6/2019,"138,516.00"
"16,389.00",3041,4/6/2019,"89,156.25"
"16,390.00",3042,22/05/19,"76,352.00"
"16,391.00",3043,1/6/2019,"88,699.50"
"16,392.00",3044,8/5/2019,"204,426.63"
"16,393.00",3045,11/5/2019,"162,032.25"
"16,394.00",3046,18/05/19,"134,732.25"
"16,395.00",3047,20/05/19,"235,004.00"
"16,396.00",3048,12/5/2019,"241,760.00"
"16,397.00",3049,11/5/2019,"33,715.50"
"16,398.00",3050,11/5/2019,"55,062.50"
"16,399.00",3051,25/05/19,"171,166.63"
"16,400.00",3052,28/05/19,"245,684.00"
"16,401.00",3053,5/6/2019,"178,186.00"
"16,402.00",3054,27/05/19,"112,100.00"
"16,403.00",3055,25/05/19,"275,544.00"
"16,404.00",3056,16/05/19,"63,962.50"
"16,405.00",3057,26/05/19,"197,334.38"
"16,406.00",3058,4/6/2019,"91,306.50"
"16,407.00",3059,31/05/19,"349,631.25"
"16,408.00",3060,6/6/2019,"303,413.88"
"16,409.00",3061,13/05/19,"116,536.50"
"16,410.00",3062,6/6/2019,"46,655.00"
"16,411.00",3063,19/05/19,"67,228.13"
"16,412.00",3064,14/05/19,"95,190.00"
"16,413.00",3065,18/05/19,"185,753.75"
"16,414.00",3066,7/6/2019,"121,030.38"
"16,415.00",3067,20/05/19,"232,000.00"
"16,416.00",3068,17/05/19,"101,797.50"
"16,417.00",3069,20/05/19,"153,835.50"
"16,418.00",3070,10/6/2019,"232,216.88"
"16,419.00",3071,1/6/2019,"170,033.50"
"16,420.00",3072,23/05/19,"286,427.63"
"16,421.00",3073,27/05/19,"199,833.00"
"16,422.00",3074,4/6/2019,"110,746.13"
"16,423.00",3075,11/6/2019,"60,655.00"
"16,424.00",3076,14/06/19,"267,921.00"
"16,425.00",3077,24/05/19,"196,328.00"
"16,426.00",3078,15/06/19,"189,736.13"
"16,427.00",3079,22/05/19,"130,989.63"
"16,428.00",3080,13/06/19,"49,217.00"
"16,429.00",3081,21/05/19,"186,490.00"
"16,430.00",3082,26/05/19,"177,516.50"
"16,431.00",3083,31/05/19,"188,993.00"
"16,432.00",3084,2/6/2019,"71,137.25"
"16,433.00",3085,25/05/19,"98,010.00"
"16,434.00",3086,4/6/2019,"82,158.75"
"16,435.00",3087,26/05/19,"33,541.50"
"16,436.00",3088,5/6/2019,"209,686.50"
"16,437.00",3089,17/06/19,"186,775.50"
"16,438.00",3090,28/05/19,"290,165.63"
"16,439.00",3091,9/6/2019,"237,042.50"
"16,440.00",3092,6/6/2019,"223,610.63"
"16,441.00",3093,29/05/19,"194,292.00"
"16,442.00",3094,1/6/2019,"135,809.75"
"16,443.00",3095,6/6/2019,"37,762.50"
"16,444.00",3096,9/6/2019,"273,640.25"
"16,445.00",3097,21/06/19,"126,866.00"
"16,446.00",3098,28/05/19,"47,656.75"
"16,447.00",3099,8/6/2019,"320,383.00"
"16,448.00",3100,29/05/19,"180,636.25"
"16,449.00",3101,8/6/2019,"268,597.88"
"16,450.00",3102,15/06/19,"161,964.00"
"16,451.00",3103,24/06/19,"115,228.38"
"16,452.00",3104,2/6/2019,"114,492.00"
"16,453.00",3105,17/06/19,"82,476.00"
"16,454.00",3106,11/6/2019,"204,587.50"
"16,455.00",3107,7/6/2019,"124,722.00"
"16,456.00",3108,19/06/19,"133,249.38"
"16,457.00",3109,15/06/19,"74,950.50"
"16,458.00",3110,4/6/2019,"37,668.25"
"16,459.00",3111,1/6/2019,"107,584.50"
"16,460.00",3112,17/06/19,"85,544.50"
"16,461.00",3113,20/06/19,"125,706.00"
"16,462.00",3114,21/06/19,"130,685.75"
"16,463.00",3115,10/6/2019,"191,113.25"
"16,464.00",3116,17/06/19,"35,642.00"
"16,465.00",3117,13/06/19,"178,880.00"
"16,466.00",3118,26/06/19,"306,135.25"
"16,467.00",3119,18/06/19,"119,116.13"
"16,468.00",3120,23/06/19,"218,302.50"
"16,469.00",3121,9/6/2019,"332,259.50"
"16,470.00",3122,8/6/2019,"62,002.50"
"16,471.00",3123,26/06/19,"23,126.25"
"16,472.00",3124,22/06/19,"269,262.00"
"16,473.00",3125,7/7/2019,"86,007.25"
"16,474.00",3126,6/7/2019,"362,785.50"
"16,475.00",3127,16/06/19,"65,475.25"
"16,476.00",3128,21/06/19,"227,180.25"
"16,477.00",3129,17/06/19,"131,333.00"
"16,478.00",3130,13/06/19,"55,420.25"
"16,479.00",3131,27/06/19,"104,989.13"
"16,480.00",3132,30/06/19,"65,238.75"
"16,481.00",3133,29/06/19,"64,877.88"
"16,482.00",3134,29/06/19,"183,592.50"
"16,483.00",3135,26/06/19,"131,089.25"
"16,484.00",3136,28/06/19,"52,203.25"
"16,485.00",3137,12/6/2019,"33,561.00"
"16,486.00",3138,20/06/19,"138,575.50"
"16,487.00",3139,20/06/19,"294,655.00"
"16,488.00",3140,18/06/19,"156,009.00"
"16,489.00",3141,28/06/19,"213,554.25"
"16,490.00",3142,14/06/19,"100,299.13"
"16,491.00",3143,1/7/2019,"122,397.88"
"16,492.00",3144,8/7/2019,"247,356.00"
"16,493.00",3145,10/7/2019,"223,733.25"
"16,494.00",3146,27/06/19,"196,076.25"
"16,495.00",3147,25/06/19,"165,716.25"
"16,496.00",3148,25/06/19,"231,971.25"
"16,497.00",3149,7/7/2019,"40,581.00"
"16,498.00",3150,13/07/19,"144,861.75"
"16,499.00",3151,9/7/2019,"36,662.88"
"16,500.00",3152,20/06/19,"32,596.88"
"16,501.00",3153,19/06/19,"130,079.38"
"16,502.00",3154,4/7/2019,"190,939.50"
"16,503.00",3155,15/07/19,"73,848.13"
"16,504.00",3156,12/7/2019,"107,339.25"
"16,505.00",3157,21/06/19,"54,458.75"
"16,506.00",3158,6/7/2019,"140,909.25"
"16,507.00",3159,1/7/2019,"38,243.13"
"16,508.00",3160,10/7/2019,"124,087.25"
"16,509.00",3161,28/06/19,"81,011.50"
"16,510.00",3162,23/06/19,"273,332.25"
"16,511.00",3163,1/7/2019,"121,650.75"
"16,512.00",3164,30/06/19,"146,880.00"
"16,513.00",3165,23/06/19,"179,224.50"
"16,514.00",3166,22/06/19,"43,587.00"
"16,515.00",3167,18/07/19,"92,337.50"
"16,516.00",3168,19/07/19,"171,871.88"
"16,517.00",3169,21/07/19,"258,262.50"
"16,518.00",3170,26/06/19,"197,106.00"
"16,519.00",3171,15/07/19,"85,573.50"
"16,520.00",3172,10/7/2019,"184,821.63"
"16,521.00",3173,8/7/2019,"174,479.63"
"16,522.00",3174,1/7/2019,"65,048.00"
"16,523.00",3175,13/07/19,"222,601.50"
"16,524.00",3176,18/07/19,"103,219.88"
"16,525.00",3177,15/07/19,"100,176.00"
"16,526.00",3178,27/06/19,"128,509.25"
"16,527.00",3179,26/07/19,"113,116.88"
"16,528.00",3180,15/07/19,"201,883.50"
"16,529.00",3181,8/7/2019,"119,681.63"
"16,530.00",3182,27/07/19,"198,471.00"
"16,531.00",3183,1/7/2019,"75,784.88"
"16,532.00",3184,3/7/2019,"279,200.25"
"16,533.00",3185,9/7/2019,"239,203.00"
"16,534.00",3186,19/07/19,"197,960.75"
"16,535.00",3187,24/07/19,"177,502.50"
"16,536.00",3188,19/07/19,"38,886.25"
"16,537.00",3189,2/7/2019,"91,503.50"
"16,538.00",3190,13/07/19,"165,501.00"
"16,539.00",3191,3/7/2019,"132,163.75"
"16,540.00",3192,23/07/19,"304,955.00"
"16,541.00",3193,10/7/2019,"252,390.00"
"16,542.00",3194,4/7/2019,"49,700.75"
"16,543.00",3195,9/7/2019,"138,634.38"
"16,544.00",3196,28/07/19,"259,454.00"
"16,545.00",3197,6/7/2019,"282,838.50"
"16,546.00",3198,11/7/2019,"210,542.50"
"16,547.00",3199,23/07/19,"232,402.50"
"16,548.00",3200,24/07/19,"22,649.00"
"16,549.00",3201,9/7/2019,"106,182.75"
"16,550.00",3202,23/07/19,"170,120.75"
"16,551.00",3203,9/7/2019,"211,845.38"
"16,552.00",3204,20/07/19,"43,859.00"
"16,553.00",3205,19/07/19,"108,854.63"
"16,554.00",3206,11/7/2019,"202,848.75"
"16,555.00",3207,13/07/19,"149,434.25"
"16,556.00",3208,23/07/19,"135,407.63"
"16,557.00",3209,9/7/2019,"114,840.25"
"16,558.00",3210,2/8/2019,"124,746.00"
"16,559.00",3211,2/8/2019,"75,163.25"
"16,560.00",3212,27/07/19,"53,146.63"
"16,561.00",3213,25/07/19,"62,983.88"
"16,562.00",3214,15/07/19,"200,948.50"
"16,563.00",3215,17/07/19,"65,364.00"
"16,564.00",3216,19/07/19,"39,918.38"
"16,565.00",3217,22/07/19,"127,532.13"
"16,566.00",3218,30/07/19,"101,614.13"
"16,567.00",3219,7/8/2019,"113,240.00"
"16,568.00",3220,16/07/19,"113,191.50"
"16,569.00",3221,15/07/19,"141,855.00"
"16,570.00",3222,17/07/19,"129,254.25"
"16,571.00",3223,27/07/19,"118,632.50"
"16,572.00",3224,12/7/2019,"155,328.00"
"16,573.00",3225,7/8/2019,"182,060.88"
"16,574.00",3226,25/07/19,"141,048.75"
"16,575.00",3227,21/07/19,"90,072.00"
"16,576.00",3228,24/07/19,"40,677.50"
"16,577.00",3229,8/8/2019,"149,292.75"
"16,578.00",3230,23/07/19,"59,598.00"
"16,579.00",3231,17/07/19,"65,084.00"
"16,580.00",3232,19/07/19,"38,252.50"
"16,581.00",3233,22/07/19,"89,210.00"
"16,582.00",3234,18/07/19,"95,497.88"
"16,583.00",3235,1/8/2019,"43,472.00"
"16,584.00",3236,24/07/19,"345,655.00"
"16,585.00",3237,8/8/2019,"58,764.75"
"16,586.00",3238,18/07/19,"90,783.00"
"16,587.00",3239,18/07/19,"132,089.25"
"16,588.00",3240,23/07/19,"96,849.00"
"16,589.00",3241,19/07/19,"69,376.63"
"16,590.00",3242,12/8/2019,"73,365.00"
"16,591.00",3243,24/07/19,"137,058.75"
"16,592.00",3244,11/8/2019,"170,586.25"
"16,593.00",3245,14/08/19,"225,091.13"
"16,594.00",3246,16/08/19,"129,456.00"
"16,595.00",3247,29/07/19,"117,538.75"
"16,596.00",3248,7/8/2019,"162,253.13"
"16,597.00",3249,20/07/19,"24,036.25"
"16,598.00",3250,31/07/19,"150,351.38"
"16,599.00",3251,31/07/19,"45,847.50"
"16,600.00",3252,31/07/19,"245,826.88"
"16,601.00",3253,12/8/2019,"173,634.00"
"16,602.00",3254,15/08/19,"61,886.63"
"16,603.00",3255,22/07/19,"149,340.75"
"16,604.00",3256,19/08/19,"251,370.00"
"16,605.00",3257,10/8/2019,"114,032.00"
"16,606.00",3258,3/8/2019,"97,233.50"
"16,607.00",3259,8/8/2019,"139,343.25"
"16,608.00",3260,9/8/2019,"128,584.50"
"16,609.00",3261,10/8/2019,"209,349.25"
"16,610.00",3262,24/07/19,"201,112.88"
"16,611.00",3263,1/8/2019,"203,821.13"
"16,612.00",3264,18/08/19,"184,494.00"
"16,613.00",3265,29/07/19,"49,132.13"
"16,614.00",3266,9/8/2019,"240,741.88"
"16,615.00",3267,17/08/19,"210,293.25"
"16,616.00",3268,31/07/19,"363,562.50"
"16,617.00",3269,4/8/2019,"147,326.25"
"16,618.00",3270,26/08/19,"77,863.63"
"16,619.00",3271,11/8/2019,"132,104.88"
"16,620.00",3272,22/08/19,"207,045.50"
"16,621.00",3273,11/8/2019,"92,484.00"
"16,622.00",3274,13/08/19,"112,276.13"
"16,623.00",3275,31/07/19,"52,195.50"
"16,624.00",3276,4/8/2019,"73,875.50"
"16,625.00",3277,10/8/2019,"225,269.50"
"16,626.00",3278,5/8/2019,"90,684.25"
"16,627.00",3279,19/08/19,"105,705.00"
"16,628.00",3280,3/8/2019,"95,192.00"
"16,629.00",3281,2/8/2019,"292,042.50"
"16,630.00",3282,5/8/2019,"162,112.50"
"16,631.00",3283,1/9/2019,"298,041.75"
"16,632.00",3284,20/08/19,"189,661.50"
"16,633.00",3285,21/08/19,"78,882.13"
"16,634.00",3286,13/08/19,"311,323.38"
"16,635.00",3287,28/08/19,"55,432.50"
"16,636.00",3288,15/08/19,"258,169.63"
"16,637.00",3289,15/08/19,"364,302.00"
"16,638.00",3290,3/9/2019,"143,375.00"
"16,639.00",3291,24/08/19,"195,979.25"
"16,640.00",3292,31/08/19,"98,425.00"
"16,641.00",3293,7/8/2019,"128,519.88"
"16,642.00",3294,24/08/19,"102,272.00"
"16,643.00",3295,2/9/2019,"136,022.63"
"16,644.00",3296,17/08/19,"51,853.63"
"16,645.00",3297,17/08/19,"187,141.50"
"16,646.00",3298,29/08/19,"336,179.25"
"16,647.00",3299,16/08/19,"153,106.25"
"16,648.00",3300,18/08/19,"110,233.50"
"16,649.00",3301,24/08/19,"56,008.13"
"16,650.00",3302,28/08/19,"272,390.63"
"16,651.00",3303,4/9/2019,"114,528.63"
"16,652.00",3304,10/8/2019,"158,800.00"
"16,653.00",3305,24/08/19,"128,313.50"
"16,654.00",3306,5/9/2019,"220,000.00"
"16,655.00",3307,28/08/19,"191,634.63"
"16,656.00",3308,31/08/19,"147,504.50"
"16,657.00",3309,21/08/19,"95,077.50"
"16,658.00",3310,24/08/19,"103,178.75"
"16,659.00",3311,6/9/2019,"103,853.75"
"16,660.00",3312,30/08/19,"266,197.00"
"16,661.00",3313,23/08/19,"162,222.50"
